State Code,FIPS County Code,County Name,Metal Level,Issuer Name,Plan Type,Rating Area,Premium Adult Individual Age 21,Medical Deductible - Individual - Standard,Medical Maximum Out Of Pocket - Individual - Standard
IL,17051,Fayette,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$446.07,"$7,000","$8,700"
IL,17053,Ford,Gold,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 9,$616.08,$750,"$8,700"
IL,17053,Ford,Silver,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 9,$531.11,"$2,350","$8,700"
IL,17053,Ford,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 9,$437.53,"$4,500","$7,000"
IL,17053,Ford,Catastrophic,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 9,$370.79,"$8,700","$8,700"
IL,17053,Ford,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 9,$405.87,"$6,100","$8,700"
IL,17053,Ford,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 9,$390.37,"$7,000","$8,700"
IL,17055,Franklin,Gold,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$692.12,$750,"$8,700"
IL,17055,Franklin,Silver,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$602.66,"$2,350","$8,700"
IL,17055,Franklin,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$498.71,"$4,500","$7,000"
IL,17055,Franklin,Catastrophic,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$425.24,"$8,700","$8,700"
IL,17055,Franklin,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$462.87,"$6,100","$8,700"
IL,17055,Franklin,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$446.07,"$7,000","$8,700"
IL,17057,Fulton,Gold,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 7,$595.99,$750,"$8,700"
IL,17057,Fulton,Silver,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 7,$514.40,"$2,350","$8,700"
IL,17057,Fulton,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 7,$423.79,"$4,500","$7,000"
IL,17057,Fulton,Catastrophic,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 7,$359.60,"$8,700","$8,700"
IL,17057,Fulton,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 7,$393.28,"$6,100","$8,700"
IL,17057,Fulton,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 7,$378.48,"$7,000","$8,700"
IL,17059,Gallatin,Gold,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$692.12,$750,"$8,700"
IL,17059,Gallatin,Silver,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$602.66,"$2,350","$8,700"
IL,17059,Gallatin,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$498.71,"$4,500","$7,000"
IL,17059,Gallatin,Catastrophic,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$425.24,"$8,700","$8,700"
IL,17059,Gallatin,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$462.87,"$6,100","$8,700"
IL,17059,Gallatin,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$446.07,"$7,000","$8,700"
IL,17061,Greene,Gold,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 11,$569.91,$750,"$8,700"
IL,17061,Greene,Silver,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 11,$487.84,"$2,350","$8,700"
IL,17061,Greene,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 11,$400.61,"$4,500","$7,000"
IL,17061,Greene,Catastrophic,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 11,$338.01,"$8,700","$8,700"
IL,17061,Greene,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 11,$371.66,"$6,100","$8,700"
IL,17061,Greene,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 11,$356.92,"$7,000","$8,700"
IL,17063,Grundy,Gold,Blue Cross and Blue Shield of Illinois,HMO,Rating Area 4,$422.54,$750,"$8,700"
IL,17063,Grundy,Silver,Blue Cross and Blue Shield of Illinois,HMO,Rating Area 4,$366.53,"$3,100","$8,700"
IL,17063,Grundy,Expanded Bronze,Blue Cross and Blue Shield of Illinois,HMO,Rating Area 4,$286.30,"$7,400","$8,700"
IL,17063,Grundy,Gold,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 4,$493.36,$750,"$8,700"
IL,17063,Grundy,Silver,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 4,$415.15,"$2,350","$8,700"
IL,17063,Grundy,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 4,$337.37,"$4,500","$7,000"
IL,17063,Grundy,Catastrophic,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 4,$281.70,"$8,700","$8,700"
IL,17063,Grundy,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 4,$312.70,"$6,100","$8,700"
IL,17063,Grundy,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 4,$300.12,"$7,000","$8,700"
IL,17065,Hamilton,Gold,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$692.12,$750,"$8,700"
IL,17065,Hamilton,Silver,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$602.66,"$2,350","$8,700"
IL,17065,Hamilton,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$498.71,"$4,500","$7,000"
IL,17065,Hamilton,Catastrophic,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$425.24,"$8,700","$8,700"
IL,17065,Hamilton,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$462.87,"$6,100","$8,700"
IL,17065,Hamilton,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$446.07,"$7,000","$8,700"
IL,17067,Hancock,Gold,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 6,$536.54,$750,"$8,700"
IL,17067,Hancock,Silver,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 6,$459.02,"$2,350","$8,700"
IL,17067,Hancock,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 6,$377.00,"$4,500","$7,000"
IL,17067,Hancock,Catastrophic,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 6,$317.86,"$8,700","$8,700"
IL,17067,Hancock,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 6,$349.90,"$6,100","$8,700"
IL,17067,Hancock,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 6,$335.74,"$7,000","$8,700"
IL,17069,Hardin,Gold,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$692.12,$750,"$8,700"
IL,17069,Hardin,Silver,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$602.66,"$2,350","$8,700"
IL,17069,Hardin,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$498.71,"$4,500","$7,000"
IL,17069,Hardin,Catastrophic,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$425.24,"$8,700","$8,700"
IL,17069,Hardin,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$462.87,"$6,100","$8,700"
IL,17069,Hardin,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$446.07,"$7,000","$8,700"
IL,17071,Henderson,Gold,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 6,$536.54,$750,"$8,700"
IL,17071,Henderson,Silver,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 6,$459.02,"$2,350","$8,700"
IL,17071,Henderson,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 6,$377.00,"$4,500","$7,000"
IL,17071,Henderson,Catastrophic,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 6,$317.86,"$8,700","$8,700"
IL,17071,Henderson,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 6,$349.90,"$6,100","$8,700"
IL,17071,Henderson,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 6,$335.74,"$7,000","$8,700"
IL,17073,Henry,Gold,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 6,$536.54,$750,"$8,700"
IL,17073,Henry,Silver,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 6,$459.02,"$2,350","$8,700"
IL,17073,Henry,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 6,$377.00,"$4,500","$7,000"
IL,17073,Henry,Catastrophic,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 6,$317.86,"$8,700","$8,700"
IL,17073,Henry,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 6,$349.90,"$6,100","$8,700"
IL,17073,Henry,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 6,$335.74,"$7,000","$8,700"
IL,17075,Iroquois,Gold,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 9,$616.08,$750,"$8,700"
IL,17075,Iroquois,Silver,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 9,$531.11,"$2,350","$8,700"
IL,17075,Iroquois,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 9,$437.53,"$4,500","$7,000"
IL,17075,Iroquois,Catastrophic,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 9,$370.79,"$8,700","$8,700"
IL,17075,Iroquois,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 9,$405.87,"$6,100","$8,700"
IL,17075,Iroquois,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 9,$390.37,"$7,000","$8,700"
IL,17077,Jackson,Gold,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$692.12,$750,"$8,700"
IL,17077,Jackson,Silver,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$602.66,"$2,350","$8,700"
IL,17077,Jackson,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$498.71,"$4,500","$7,000"
IL,17077,Jackson,Catastrophic,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$425.24,"$8,700","$8,700"
IL,17077,Jackson,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$462.87,"$6,100","$8,700"
IL,17077,Jackson,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$446.07,"$7,000","$8,700"
IL,17079,Jasper,Gold,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$692.12,$750,"$8,700"
IL,17079,Jasper,Silver,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$602.66,"$2,350","$8,700"
IL,17079,Jasper,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$498.71,"$4,500","$7,000"
IL,17079,Jasper,Catastrophic,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$425.24,"$8,700","$8,700"
IL,17079,Jasper,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$462.87,"$6,100","$8,700"
IL,17079,Jasper,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$446.07,"$7,000","$8,700"
IL,17081,Jefferson,Gold,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$692.12,$750,"$8,700"
IL,17081,Jefferson,Silver,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$602.66,"$2,350","$8,700"
IL,17081,Jefferson,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$498.71,"$4,500","$7,000"
IL,17081,Jefferson,Catastrophic,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$425.24,"$8,700","$8,700"
IL,17081,Jefferson,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$462.87,"$6,100","$8,700"
IL,17081,Jefferson,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$446.07,"$7,000","$8,700"
IL,17083,Jersey,Gold,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 11,$569.91,$750,"$8,700"
IL,17083,Jersey,Silver,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 11,$487.84,"$2,350","$8,700"
IL,17083,Jersey,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 11,$400.61,"$4,500","$7,000"
IL,17083,Jersey,Catastrophic,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 11,$338.01,"$8,700","$8,700"
IL,17083,Jersey,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 11,$371.66,"$6,100","$8,700"
IL,17083,Jersey,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 11,$356.92,"$7,000","$8,700"
IL,17085,Jo Daviess,Gold,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 5,$623.49,$750,"$8,700"
IL,17085,Jo Daviess,Silver,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 5,$537.19,"$2,350","$8,700"
IL,17085,Jo Daviess,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 5,$442.52,"$4,500","$7,000"
IL,17085,Jo Daviess,Catastrophic,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 5,$375.00,"$8,700","$8,700"
IL,17085,Jo Daviess,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 5,$410.89,"$6,100","$8,700"
IL,17085,Jo Daviess,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 5,$394.86,"$7,000","$8,700"
IL,17087,Johnson,Gold,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$692.12,$750,"$8,700"
IL,17087,Johnson,Silver,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$602.66,"$2,350","$8,700"
IL,17087,Johnson,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$498.71,"$4,500","$7,000"
IL,17087,Johnson,Catastrophic,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$425.24,"$8,700","$8,700"
IL,17087,Johnson,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$462.87,"$6,100","$8,700"
IL,17087,Johnson,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$446.07,"$7,000","$8,700"
IL,17089,Kane,Gold,Blue Cross and Blue Shield of Illinois,HMO,Rating Area 3,$435.76,$750,"$8,700"
IL,17089,Kane,Silver,Blue Cross and Blue Shield of Illinois,HMO,Rating Area 3,$377.99,"$3,100","$8,700"
IL,17089,Kane,Expanded Bronze,Blue Cross and Blue Shield of Illinois,HMO,Rating Area 3,$295.98,"$7,400","$8,700"
IL,17089,Kane,Silver,Blue Cross and Blue Shield of Illinois,HMO,Rating Area 3,$359.70,"$3,200","$8,700"
IL,17089,Kane,Gold,Blue Cross and Blue Shield of Illinois,HMO,Rating Area 3,$414.67,$750,"$8,700"
IL,17089,Kane,Expanded Bronze,Blue Cross and Blue Shield of Illinois,HMO,Rating Area 3,$281.67,"$7,400","$8,700"
IL,17089,Kane,Gold,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 3,$498.86,$750,"$8,700"
IL,17089,Kane,Silver,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 3,$420.49,"$2,350","$8,700"
IL,17089,Kane,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 3,$342.13,"$4,500","$7,000"
IL,17089,Kane,Catastrophic,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 3,$285.95,"$8,700","$8,700"
IL,17089,Kane,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 3,$316.96,"$6,100","$8,700"
IL,17089,Kane,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 3,$304.37,"$7,000","$8,700"
IL,17091,Kankakee,Gold,Blue Cross and Blue Shield of Illinois,HMO,Rating Area 4,$422.54,$750,"$8,700"
IL,17091,Kankakee,Silver,Blue Cross and Blue Shield of Illinois,HMO,Rating Area 4,$366.53,"$3,100","$8,700"
IL,17091,Kankakee,Expanded Bronze,Blue Cross and Blue Shield of Illinois,HMO,Rating Area 4,$286.30,"$7,400","$8,700"
IL,17091,Kankakee,Gold,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 4,$493.36,$750,"$8,700"
IL,17091,Kankakee,Silver,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 4,$415.15,"$2,350","$8,700"
IL,17091,Kankakee,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 4,$337.37,"$4,500","$7,000"
IL,17091,Kankakee,Catastrophic,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 4,$281.70,"$8,700","$8,700"
IL,17091,Kankakee,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 4,$312.70,"$6,100","$8,700"
IL,17091,Kankakee,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 4,$300.12,"$7,000","$8,700"
IL,17093,Kendall,Gold,Blue Cross and Blue Shield of Illinois,HMO,Rating Area 4,$422.54,$750,"$8,700"
IL,17093,Kendall,Silver,Blue Cross and Blue Shield of Illinois,HMO,Rating Area 4,$366.53,"$3,100","$8,700"
IL,17093,Kendall,Expanded Bronze,Blue Cross and Blue Shield of Illinois,HMO,Rating Area 4,$286.30,"$7,400","$8,700"
IL,17093,Kendall,Gold,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 4,$493.36,$750,"$8,700"
IL,17093,Kendall,Silver,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 4,$415.15,"$2,350","$8,700"
IL,17093,Kendall,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 4,$337.37,"$4,500","$7,000"
IL,17093,Kendall,Catastrophic,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 4,$281.70,"$8,700","$8,700"
IL,17093,Kendall,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 4,$312.70,"$6,100","$8,700"
IL,17093,Kendall,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 4,$300.12,"$7,000","$8,700"
IL,17095,Knox,Gold,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 7,$595.99,$750,"$8,700"
IL,17095,Knox,Silver,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 7,$514.40,"$2,350","$8,700"
IL,17095,Knox,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 7,$423.79,"$4,500","$7,000"
IL,17095,Knox,Catastrophic,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 7,$359.60,"$8,700","$8,700"
IL,17095,Knox,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 7,$393.28,"$6,100","$8,700"
IL,17095,Knox,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 7,$378.48,"$7,000","$8,700"
IL,17099,La Salle,Gold,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 7,$595.99,$750,"$8,700"
IL,17099,La Salle,Silver,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 7,$514.40,"$2,350","$8,700"
IL,17099,La Salle,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 7,$423.79,"$4,500","$7,000"
IL,17099,La Salle,Catastrophic,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 7,$359.60,"$8,700","$8,700"
IL,17099,La Salle,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 7,$393.28,"$6,100","$8,700"
IL,17099,La Salle,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 7,$378.48,"$7,000","$8,700"
IL,17097,Lake,Gold,Blue Cross and Blue Shield of Illinois,HMO,Rating Area 2,$448.92,$750,"$8,700"
IL,17097,Lake,Silver,Blue Cross and Blue Shield of Illinois,HMO,Rating Area 2,$389.63,"$3,100","$8,700"
IL,17097,Lake,Expanded Bronze,Blue Cross and Blue Shield of Illinois,HMO,Rating Area 2,$305.64,"$7,400","$8,700"
IL,17097,Lake,Silver,Blue Cross and Blue Shield of Illinois,HMO,Rating Area 2,$363.77,"$3,200","$8,700"
IL,17097,Lake,Gold,Blue Cross and Blue Shield of Illinois,HMO,Rating Area 2,$419.13,$750,"$8,700"
IL,17097,Lake,Expanded Bronze,Blue Cross and Blue Shield of Illinois,HMO,Rating Area 2,$285.37,"$7,400","$8,700"
IL,17097,Lake,Gold,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 2,$506.04,$750,"$8,700"
IL,17097,Lake,Silver,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 2,$427.59,"$2,350","$8,700"
IL,17097,Lake,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 2,$348.30,"$4,500","$7,000"
IL,17097,Lake,Catastrophic,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 2,$291.70,"$8,700","$8,700"
IL,17097,Lake,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 2,$322.85,"$6,100","$8,700"
IL,17097,Lake,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 2,$310.02,"$7,000","$8,700"
IL,17101,Lawrence,Gold,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$692.12,$750,"$8,700"
IL,17101,Lawrence,Silver,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$602.66,"$2,350","$8,700"
IL,17101,Lawrence,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$498.71,"$4,500","$7,000"
IL,17101,Lawrence,Catastrophic,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$425.24,"$8,700","$8,700"
IL,17101,Lawrence,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$462.87,"$6,100","$8,700"
IL,17101,Lawrence,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 13,$446.07,"$7,000","$8,700"
IL,17103,Lee,Gold,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 5,$623.49,$750,"$8,700"
IL,17103,Lee,Silver,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 5,$537.19,"$2,350","$8,700"
IL,17103,Lee,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 5,$442.52,"$4,500","$7,000"
IL,17103,Lee,Catastrophic,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 5,$375.00,"$8,700","$8,700"
IL,17103,Lee,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 5,$410.89,"$6,100","$8,700"
IL,17103,Lee,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 5,$394.86,"$7,000","$8,700"
IL,17105,Livingston,Gold,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 8,$586.45,$750,"$8,700"
IL,17105,Livingston,Silver,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 8,$502.33,"$2,350","$8,700"
IL,17105,Livingston,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 8,$412.46,"$4,500","$7,000"
IL,17105,Livingston,Catastrophic,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 8,$348.49,"$8,700","$8,700"
IL,17105,Livingston,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 8,$382.75,"$6,100","$8,700"
IL,17105,Livingston,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 8,$367.81,"$7,000","$8,700"
IL,17107,Logan,Gold,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 10,$559.55,$750,"$8,700"
IL,17107,Logan,Silver,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 10,$479.79,"$2,350","$8,700"
IL,17107,Logan,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 10,$394.55,"$4,500","$7,000"
IL,17107,Logan,Catastrophic,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 10,$333.09,"$8,700","$8,700"
IL,17107,Logan,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 10,$366.76,"$6,100","$8,700"
IL,17107,Logan,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 10,$351.72,"$7,000","$8,700"
IL,17115,Macon,Gold,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 10,$559.55,$750,"$8,700"
IL,17115,Macon,Silver,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 10,$479.79,"$2,350","$8,700"
IL,17115,Macon,Expanded Bronze,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 10,$394.55,"$4,500","$7,000"
IL,17115,Macon,Catastrophic,Blue Cross and Blue Shield of Illinois,PPO,Rating Area 10,$333.09,"$8,700","$8,700"
